Numéro_incident,Date_appel,Heure_appel,Type_appel,Quartier,Commune,Type_incident,Indicateur_santé_mentale,Nombre_unités_déployées,Temps_réponse (minutes),Heure_arrivée,Clôture_appel,Jour,Conclusion_appel,Rapport_rédigé
252402415,2025-06-24,04:13:38,appel117,Bè-Ablogamé,Golfe 1,Tapage nocturne,Oui,1,126,06:19:38,07:18:38,mardi,Arrestation,Non
254576481,2025-07-14,12:18:40,117, Athieme,Agoe-Nyivé 2,Vol,Oui,4,128,14:26:40,14:52:40,lundi,Transfert hôpital,Non
254919687,2025-06-10,11:12:25,Initiative agent, Nanégbé,Agoe-Nyivé 5,Tapage nocturne,Non,2,592,21:04:25,21:19:25,mardi,Arrestation,Non
253744030,2025-07-13,07:01:16,appel 117, Kodjoviakopé,Golfe 4,Bagarre,Oui,3,491,15:12:16,15:36:16,dimanche,Transmis au CB,Oui
254676593,2025-06-18,16:03:12,appel117, Sagbado ,Golfe 7,Accident moto,Oui,4,405,22:48:12,23:21:12,mercredi,Arrestation,Non
255237539,2025-06-03,11:25:51,117, Avépozo,Golfe 6,Violence conjugale,Oui,3,592,21:17:51,21:31:51,mardi,Aucun suivi,Non
256101643,2025-07-01,09:33:15,Initiative agent,Dégomé,Agoe-Nyivé 4,Tapage nocturne,Oui,2,16,09:49:15,10:15:15,mardi,Aucun suivi,Oui
253992485,2025-05-31,18:38:47,appel117, Kodjoviakopé,Golfe 4,Violence conjugale,Oui,1,258,22:56:47,23:44:47,samedi,Arrestation,Non
254761944,2025-07-22,18:26:59,Appel 112, Zogbegan,Agoe-Nyivé 4,Dispute familiale,Non,3,257,22:43:59,22:57:59,mardi,Aucun suivi,Oui
254529189,2025-07-06,04:26:32,Appel 117, Bè-Anfamé,Golfe 1,Violence conjugale,Non,1,142,06:48:32,07:47:32,dimanche,Transmis au CB,Non
255041482,2025-05-22,04:50:07,appel 117,Bè-Ablogamé,Golfe 1,Accident moto,Non,1,237,08:47:07,08:54:07,jeudi,Transfert hôpital,Oui
258182284,2025-06-11,15:48:51,Initiative agent, Fiovi,Agoe-Nyivé 1,Vol,Non,1,413,22:41:51,23:17:51,mercredi,Arrestation,Oui
256228194,2025-07-09,18:25:58,APP117, Nyékonakpoè,Golfe 4,Dispute familiale,Oui,2,176,21:21:58,21:44:58,mercredi,Arrestation,Oui
258083222,2025-05-08,10:02:07,Appel 112, klikamé,Agoe-Nyivé 5,Vol,Oui,1,176,12:58:07,13:57:07,jeudi,Aucun suivi,Oui
256329850,2025-05-10,05:46:50,appel 117, Hanoukopé-Est ,Golfe 3,Accident moto,Oui,2,110,07:36:50,07:51:50,samedi,Transfert hôpital,Non
252296653,2025-06-06,13:36:46,Initiative agent, Elavagno,Agoe-Nyivé 3,Bagarre,Non,3,481,21:37:46,22:07:46,vendredi,Aucun suivi,Oui
251909775,2025-05-12,09:33:40,appel 117,Amoutivé,Golfe 4,Dispute familiale,Non,3,329,15:02:40,15:33:40,lundi,Transfert hôpital,Non
258799288,2025-07-01,03:27:34,Initiative agent, Tokoin Tamé,Golfe 2,Dispute familiale,Oui,1,53,04:20:34,05:17:34,mardi,Arrestation,Non
253869761,2025-05-29,14:04:29,APP117, Bè-Anfamé,Golfe 1,Bagarre,Non,2,493,22:17:29,22:36:29,jeudi,Transfert hôpital,Non
251163478,2025-05-30,03:17:21,APP117, Sagbado ,Golfe 7,Tapage nocturne,Oui,3,337,08:54:21,09:30:21,vendredi,Transmis au CB,Oui
251711231,2025-05-05,14:50:58,appel117, Doumasséssé ,Golfe 3,Violence conjugale,Non,4,426,21:56:58,22:39:58,lundi,Arrestation,Non
259195917,2025-05-16,06:12:45,117, Zopomahé,Agoe-Nyivé 5,Violence conjugale,Non,4,428,13:20:45,14:13:45,vendredi,Aucun suivi,Oui
252591866,2025-05-28,06:18:55,Appel 112, Bè-Kpota,Golfe 1,Dispute familiale,Oui,1,491,14:29:55,15:18:55,mercredi,Arrestation,Non
252366098,2025-05-04,09:43:50,Initiative agent, Kodjoviakopé,Golfe 4,Bagarre,Non,4,28,10:11:50,10:36:50,dimanche,Transfert hôpital,Oui
252658712,2025-06-20,16:41:46,appel 117, Bè-Kpota,Golfe 1,Dispute familiale,Oui,3,418,23:39:46,23:49:46,vendredi,Transfert hôpital,Oui
251685064,2025-05-27,13:05:02,117,Djidjolé,Golfe 5,Bagarre,Non,4,273,17:38:02,18:19:02,mardi,Transfert hôpital,Non
253405170,2025-05-15,00:47:00,appel 117, Béniglato,Golfe 4,Tapage nocturne,Non,3,578,10:25:00,10:31:00,jeudi,Aucun suivi,Oui
258483000,2025-06-18,02:22:39,117, Kélégouvi ,Golfe 3,Accident moto,Oui,4,91,03:53:39,04:07:39,mercredi,Transmis au CB,Oui
259979707,2025-07-05,09:18:04,Appel 117, Tokoin Casablanca,Golfe 5,Tapage nocturne,Non,1,307,14:25:04,14:33:04,samedi,Transfert hôpital,Non
252445626,2025-07-30,14:17:43,Appel 117,Wonyome,Golfe 7,Violence conjugale,Non,4,570,23:47:43,00:45:43,mercredi,Transfert hôpital,Non
251411564,2025-05-31,13:33:21,117, Kélégougan ,Golfe 1,Violence conjugale,Oui,2,215,17:08:21,17:55:21,samedi,Arrestation,Non
256687667,2025-05-09,01:29:10,Initiative agent, Kégué,Golfe 2,Accident moto,Oui,4,589,11:18:10,11:41:10,vendredi,Arrestation,Oui
255649716,2025-05-04,14:34:24,APP117,Bè-Attiégou,Golfe 1,Violence conjugale,Non,4,60,15:34:24,15:44:24,dimanche,Aucun suivi,Non
256032928,2025-06-16,03:07:10,Appel 112, Bè-Anfamé,Golfe 1,Violence conjugale,Non,3,551,12:18:10,12:48:10,lundi,Transfert hôpital,Oui
256134015,2025-05-23,01:27:17,117, Nyékonakpoè,Golfe 4,Accident moto,Non,1,217,05:04:17,05:11:17,vendredi,Arrestation,Oui
252666019,2025-06-26,19:50:06,Initiative agent,Dégomé,Agoe-Nyivé 4,Accident moto,Non,3,89,21:19:06,21:50:06,jeudi,Transfert hôpital,Oui
258327198,2025-05-07,18:19:09,appel 117,Gbadago,Golfe 4,Tapage nocturne,Oui,2,294,23:13:09,23:28:09,mercredi,Aucun suivi,Oui
253751920,2025-06-03,06:44:19,appel117, Kodjoviakopé,Golfe 4,Accident moto,Oui,4,100,08:24:19,08:42:19,mardi,Transmis au CB,Oui
256465135,2025-05-27,00:33:38,APP117,Haoussa-Zongo,Agoe-Nyivé 4,Violence conjugale,Oui,4,470,08:23:38,08:47:38,mardi,Transmis au CB,Non
254935909,2025-05-16,03:30:17,APP117, Sogbossito,Agoe-Nyivé 1,Violence conjugale,Oui,4,125,05:35:17,06:25:17,vendredi,Arrestation,Oui
255452364,2025-07-21,17:01:02,Appel 117,Bè-Ablogamé,Golfe 1,Accident moto,Oui,4,360,23:01:02,00:01:02,lundi,Arrestation,Oui
259582757,2025-06-12,09:13:52,Appel 117, Avépozo,Golfe 6,Violence conjugale,Non,4,336,14:49:52,15:36:52,jeudi,Transfert hôpital,Non
255304027,2025-07-19,13:38:27,appel117,Bè-Ablogamé,Golfe 1,Bagarre,Oui,3,435,20:53:27,21:49:27,samedi,Transfert hôpital,Non
255909392,2025-07-08,06:15:45,Initiative agent,Togo 2000,Golfe 2,Bagarre,Non,2,451,13:46:45,14:09:45,mardi,Aucun suivi,Oui
251588818,2025-07-29,04:16:10,appel117, Lankouvi ,Golfe 7,Tapage nocturne,Non,4,212,07:48:10,08:14:10,mardi,Transmis au CB,Oui
257886235,2025-05-10,22:58:07,Appel 117,Dégomé,Agoe-Nyivé 4,Tapage nocturne,Oui,4,468,06:46:07,07:09:07,samedi,Aucun suivi,Non
254716004,2025-06-14,10:09:24,Initiative agent, Assivito,Golfe 4,Vol,Non,4,243,14:12:24,14:34:24,samedi,Aucun suivi,Oui
259342188,2025-06-27,12:54:34,appel117,Amoutivé,Golfe 4,Tapage nocturne,Oui,3,176,15:50:34,16:03:34,vendredi,Transmis au CB,Non
251357497,2025-05-28,07:03:09,Appel 112, Athieme,Agoe-Nyivé 2,Dispute familiale,Oui,1,539,16:02:09,16:17:09,mercredi,Aucun suivi,Non
251408794,2025-05-30,15:48:48,appel 117, Assivito,Golfe 4,Tapage nocturne,Non,1,559,01:07:48,01:15:48,vendredi,Aucun suivi,Oui
258757345,2025-06-21,22:02:56,appel117,Alinka,Agoe-Nyivé 4,Accident moto,Oui,4,401,04:43:56,04:58:56,samedi,Transfert hôpital,Non
255187859,2025-05-09,10:50:56,Appel 117, Fiovi,Agoe-Nyivé 1,Violence conjugale,Oui,1,519,19:29:56,20:01:56,vendredi,Transmis au CB,Non
255985034,2025-07-14,13:44:48,APP117, Avépozo,Golfe 6,Dispute familiale,Non,2,104,15:28:48,16:00:48,lundi,Transfert hôpital,Oui
252808011,2025-05-21,13:31:12,Appel 112, Kodjoviakopé,Golfe 4,Bagarre,Non,3,40,14:11:12,14:52:12,mercredi,Arrestation,Non
257112066,2025-05-20,23:26:49,Appel 112, Atikoumé,Golfe 4,Dispute familiale,Oui,1,472,07:18:49,07:27:49,mardi,Aucun suivi,Non
253822829,2025-07-17,09:32:27,appel117, Zogbegan,Agoe-Nyivé 4,Bagarre,Oui,1,468,17:20:27,18:13:27,jeudi,Arrestation,Oui
256268160,2025-05-06,13:43:57,Appel 117, Adamavo,Golfe 6,Tapage nocturne,Oui,3,365,19:48:57,20:25:57,mardi,Arrestation,Oui
255836953,2025-05-30,14:11:38,APP117, Bè-Kpota,Golfe 1,Vol,Oui,1,452,21:43:38,22:15:38,vendredi,Transmis au CB,Oui
259831667,2025-06-24,15:09:19,Appel 112, Athieme,Agoe-Nyivé 2,Tapage nocturne,Non,2,426,22:15:19,22:38:19,mardi,Transmis au CB,Oui
252925085,2025-07-22,15:03:28,Appel 112,Togo 2000,Golfe 2,Accident moto,Oui,1,26,15:29:28,16:28:28,mardi,Arrestation,Oui
255122778,2025-05-17,08:42:33,Appel 112,Hossoukopé,Agoe-Nyivé 3,Accident moto,Non,4,50,09:32:33,10:00:33,samedi,Aucun suivi,Oui
258957417,2025-07-27,07:18:25,appel117,Adétikope,Agoe-Nyivé 6,Tapage nocturne,Non,2,592,17:10:25,17:42:25,dimanche,Transfert hôpital,Non
252398284,2025-05-17,06:36:30,Initiative agent, Kpogan,Golfe 6,Violence conjugale,Non,3,305,11:41:30,11:50:30,samedi,Arrestation,Non
254699088,2025-05-24,11:08:56,APP117, Fiovi,Agoe-Nyivé 1,Violence conjugale,Oui,4,213,14:41:56,15:08:56,samedi,Transmis au CB,Oui
258586329,2025-06-24,18:38:03,Initiative agent, Logogomé,Agoe-Nyivé 3,Dispute familiale,Oui,1,542,03:40:03,04:38:03,mardi,Transfert hôpital,Non
255795250,2025-05-09,12:51:51,APP117, Kpogan,Golfe 6,Accident moto,Non,4,351,18:42:51,18:55:51,vendredi,Transmis au CB,Non
256521555,2025-07-12,19:35:56,117,Gbadago,Golfe 4,Accident moto,Non,3,547,04:42:56,05:13:56,samedi,Transfert hôpital,Non
258621623,2025-07-26,18:04:17,APP117, Danliko.,Agoe-Nyivé 2,Tapage nocturne,Non,4,243,22:07:17,23:06:17,samedi,Transfert hôpital,Non
254762552,2025-07-11,22:52:37,APP117, Amadahomé,Golfe 5,Violence conjugale,Non,2,521,07:33:37,07:54:37,vendredi,Transfert hôpital,Oui
251138737,2025-06-19,09:16:39,appel 117,Amoutivé,Golfe 4,Vol,Oui,1,420,16:16:39,16:27:39,jeudi,Arrestation,Oui
251255520,2025-06-10,00:07:58,appel 117,Haoussa-Zongo,Agoe-Nyivé 4,Bagarre,Non,1,529,08:56:58,09:41:58,mardi,Aucun suivi,Oui
253976391,2025-06-11,12:45:59,Initiative agent, Avinato,Agoe-Nyivé 2,Accident moto,Oui,1,103,14:28:59,14:58:59,mercredi,Transmis au CB,Oui
251012099,2025-05-09,14:36:15,Appel 117,Kotokoli-Zongo,Agoe-Nyivé 4,Violence conjugale,Non,3,371,20:47:15,21:43:15,vendredi,Aucun suivi,Non
251377229,2025-05-14,23:44:06,Appel 112,Bè-Attiégou,Golfe 1,Bagarre,Oui,1,386,06:10:06,06:38:06,mercredi,Arrestation,Non
254518607,2025-06-06,12:42:48,Appel 112, Klobatème,Golfe 1,Tapage nocturne,Oui,4,210,16:12:48,17:10:48,vendredi,Transfert hôpital,Oui
255847798,2025-07-19,11:49:00,Appel 117, Kitidjan,Agoe-Nyivé 1,Vol,Non,3,531,20:40:00,21:25:00,samedi,Aucun suivi,Non
251486059,2025-07-18,06:46:44,APP117, Dalime,Agoe-Nyivé 2,Violence conjugale,Oui,4,445,14:11:44,14:50:44,vendredi,Aucun suivi,Oui
258443258,2025-06-03,01:00:55,117, Kodjoviakopé,Golfe 4,Vol,Oui,4,137,03:17:55,04:05:55,mardi,Aucun suivi,Oui
253942235,2025-06-18,23:23:00,Appel 112, Adougba,Agoe-Nyivé 1,Bagarre,Oui,3,126,01:29:00,01:43:00,mercredi,Transfert hôpital,Non
254799111,2025-05-05,16:43:41,APP117, Kélégougan ,Golfe 1,Bagarre,Oui,2,588,02:31:41,03:26:41,lundi,Aucun suivi,Non
254089451,2025-07-06,23:21:10,APP117, Kpotave,Agoe-Nyivé 6,Vol,Non,1,548,08:29:10,09:14:10,dimanche,Arrestation,Non
258576616,2025-05-28,13:01:17,Appel 117, Kpogan,Golfe 6,Accident moto,Non,3,408,19:49:17,19:58:17,mercredi,Aucun suivi,Oui
258863693,2025-05-03,03:17:41,APP117, Kélégouvi ,Golfe 3,Tapage nocturne,Oui,1,296,08:13:41,09:10:41,samedi,Transmis au CB,Non
255438477,2025-07-26,21:59:08,appel117,Tokoin Lycée  ,Golfe 3,Vol,Non,1,93,23:32:08,00:04:08,samedi,Arrestation,Oui
251221639,2025-05-28,16:05:40,117, Kélégougan ,Golfe 1,Bagarre,Non,3,287,20:52:40,21:08:40,mercredi,Arrestation,Non
251643810,2025-07-23,04:10:02,appel117, Adamavo,Golfe 6,Tapage nocturne,Oui,3,356,10:06:02,10:59:02,mercredi,Transmis au CB,Non
253137413,2025-07-15,03:34:25,117, Baguida.,Golfe 6,Violence conjugale,Oui,3,333,09:07:25,10:04:25,mardi,Transmis au CB,Oui
253819642,2025-07-17,14:59:39,117, Elavagno,Agoe-Nyivé 3,Vol,Non,3,409,21:48:39,22:18:39,jeudi,Arrestation,Non
255574681,2025-07-06,08:38:17,appel 117,Haoussa-Zongo,Agoe-Nyivé 4,Tapage nocturne,Non,4,401,15:19:17,16:00:17,dimanche,Transmis au CB,Oui
257064885,2025-05-15,04:33:53,Appel 112, Zogbegan,Agoe-Nyivé 4,Bagarre,Oui,1,352,10:25:53,11:13:53,jeudi,Transmis au CB,Oui
255649229,2025-05-16,03:33:06,117, Awatame,Golfe 7,Tapage nocturne,Oui,4,251,07:44:06,08:36:06,vendredi,Aucun suivi,Non
252308939,2025-07-14,22:55:41,Initiative agent,Bè-Attiégou,Golfe 1,Bagarre,Oui,3,295,03:50:41,04:42:41,lundi,Transmis au CB,Non
255028150,2025-06-03,21:25:18,117, Avinato,Agoe-Nyivé 2,Violence conjugale,Non,4,463,05:08:18,05:26:18,mardi,Arrestation,Oui
259979246,2025-07-19,19:44:34,Initiative agent,Bè-Attiégou,Golfe 1,Accident moto,Non,4,193,22:57:34,23:03:34,samedi,Transfert hôpital,Oui
251834459,2025-06-12,09:48:12,Appel 112, Bè-Ahligo,Golfe 1,Dispute familiale,Oui,2,499,18:07:12,18:22:12,jeudi,Transmis au CB,Non
251328804,2025-07-11,07:05:32,appel 117, Kohé,Agoe-Nyivé 5,Accident moto,Non,1,572,16:37:32,16:44:32,vendredi,Transmis au CB,Oui
256779127,2025-07-10,21:51:40,APP117, Zogbegan,Agoe-Nyivé 4,Vol,Non,1,80,23:11:40,23:17:40,jeudi,Aucun suivi,Oui
257135387,2025-07-01,13:38:33,Initiative agent, Kodjoviakopé,Golfe 4,Dispute familiale,Oui,1,432,20:50:33,21:35:33,mardi,Transmis au CB,Non
254939764,2025-05-08,18:45:11,117, Bè-Ahligo,Golfe 1,Tapage nocturne,Non,3,171,21:36:11,21:41:11,jeudi,Transfert hôpital,Oui
258518875,2025-07-09,19:21:53,Initiative agent,  Segbe ,Golfe 7,Vol,Non,1,245,23:26:53,00:08:53,mercredi,Transmis au CB,Oui
257178418,2025-05-04,06:06:38,appel117, Fiovi,Agoe-Nyivé 1,Violence conjugale,Oui,2,93,07:39:38,08:12:38,dimanche,Aucun suivi,Non
253957579,2025-05-10,17:37:33,appel117, Bè-Kpota,Golfe 1,Accident moto,Non,4,89,19:06:33,19:35:33,samedi,Aucun suivi,Non
259188122,2025-06-20,00:55:00,Appel 117, Kélégouvi ,Golfe 3,Bagarre,Oui,3,318,06:13:00,06:24:00,vendredi,Transmis au CB,Oui
251084099,2025-07-05,04:48:13,Appel 117, Baguida.,Golfe 6,Violence conjugale,Oui,3,245,08:53:13,08:59:13,samedi,Transmis au CB,Non
258453858,2025-07-08,03:19:34,117, Hanoukopé-Est ,Golfe 3,Vol,Non,2,463,11:02:34,11:47:34,mardi,Arrestation,Oui
257452680,2025-05-30,16:38:11,APP117, Adidoadin,Golfe 5,Violence conjugale,Oui,3,588,02:26:11,02:31:11,vendredi,Aucun suivi,Non
257574331,2025-07-04,06:47:19,appel117, Yokoè,Golfe 7,Vol,Non,3,67,07:54:19,08:13:19,vendredi,Aucun suivi,Non
254036945,2025-07-20,18:16:28,117, Madjikpeto,Agoe-Nyivé 2,Bagarre,Non,2,351,00:07:28,00:24:28,dimanche,Arrestation,Oui
255574537,2025-07-26,16:11:56,appel117, Dzove,Agoe-Nyivé 6,Dispute familiale,Oui,1,9,16:20:56,16:33:56,samedi,Arrestation,Oui
253638102,2025-06-09,17:07:29,Appel 112, Kpogan,Golfe 6,Bagarre,Non,3,290,21:57:29,22:53:29,lundi,Transfert hôpital,Oui
256593947,2025-06-02,15:12:07,APP117, Nyékonakpoè,Golfe 4,Accident moto,Non,3,219,18:51:07,19:10:07,lundi,Aucun suivi,Non
251015661,2025-06-16,16:38:44,appel117,Dégomé,Agoe-Nyivé 4,Tapage nocturne,Non,3,279,21:17:44,21:33:44,lundi,Aucun suivi,Non
253447900,2025-07-06,15:40:18,117, Elavagno,Agoe-Nyivé 3,Dispute familiale,Oui,3,504,00:04:18,00:59:18,dimanche,Transmis au CB,Non
258787204,2025-06-06,18:30:24,117, Zogbegan,Agoe-Nyivé 4,Accident moto,Non,4,332,00:02:24,00:50:24,vendredi,Aucun suivi,Oui
255959128,2025-07-25,08:35:33,appel 117, Fiovi,Agoe-Nyivé 1,Bagarre,Non,4,329,14:04:33,14:17:33,vendredi,Transmis au CB,Non
253054882,2025-06-24,17:51:03,Initiative agent, Sanguéra,Agoe-Nyivé 5,Vol,Oui,3,227,21:38:03,21:50:03,mardi,Transmis au CB,Non
257088525,2025-06-02,01:34:18,APP117, Soviépé,Golfe 5,Violence conjugale,Oui,2,54,02:28:18,02:33:18,lundi,Aucun suivi,Non
255045092,2025-07-17,16:29:33,appel117, Kélégougan ,Golfe 1,Accident moto,Oui,1,270,20:59:33,21:57:33,jeudi,Aucun suivi,Oui
252221644,2025-07-12,05:09:30,appel117, Nyékonakpoè,Golfe 4,Tapage nocturne,Non,2,45,05:54:30,06:29:30,samedi,Arrestation,Oui
257826235,2025-07-09,08:27:16,appel117, Avépozo,Golfe 6,Dispute familiale,Non,1,595,18:22:16,19:21:16,mercredi,Aucun suivi,Oui
258212492,2025-07-24,16:38:54,117, Béniglato,Golfe 4,Vol,Oui,3,459,00:17:54,01:05:54,jeudi,Aucun suivi,Non
256939613,2025-05-09,21:52:10,Initiative agent,Togblékopé,Agoe-Nyivé 4,Vol,Oui,1,179,00:51:10,01:17:10,vendredi,Aucun suivi,Oui
258205273,2025-06-07,02:59:48,Initiative agent,Tokoin Lycée  ,Golfe 3,Vol,Oui,2,96,04:35:48,04:52:48,samedi,Transmis au CB,Non
255297716,2025-06-14,13:11:26,Appel 117, Adougba,Agoe-Nyivé 1,Vol,Non,2,387,19:38:26,19:51:26,samedi,Aucun suivi,Oui
251107064,2025-06-30,01:00:56,Appel 112, Sogbossito,Agoe-Nyivé 1,Bagarre,Non,3,229,04:49:56,04:54:56,lundi,Transfert hôpital,Non
259919386,2025-05-15,17:29:40,Appel 117, Adougba,Agoe-Nyivé 1,Accident moto,Non,1,137,19:46:40,20:39:40,jeudi,Aucun suivi,Oui
257984782,2025-07-21,18:07:39,Appel 112, Adougba,Agoe-Nyivé 1,Accident moto,Oui,4,562,03:29:39,04:16:39,lundi,Aucun suivi,Non
259224390,2025-06-19,08:43:31,Appel 112, Bè-Kpota,Golfe 1,Vol,Non,3,366,14:49:31,15:25:31,jeudi,Transfert hôpital,Non
258624012,2025-05-04,11:49:00,Appel 117, Assivito,Golfe 4,Dispute familiale,Non,3,127,13:56:00,14:48:00,dimanche,Transmis au CB,Non
254891849,2025-05-29,15:16:15,Initiative agent, Baguida.,Golfe 6,Violence conjugale,Oui,4,199,18:35:15,19:24:15,jeudi,Transmis au CB,Oui
252261937,2025-06-05,14:16:33,Initiative agent, Gblinkomegan,Golfe 7,Vol,Non,2,26,14:42:33,15:37:33,jeudi,Aucun suivi,Non
254635450,2025-07-15,03:08:53,Appel 117, Zogbegan,Agoe-Nyivé 4,Bagarre,Non,2,542,12:10:53,12:16:53,mardi,Transfert hôpital,Non
256049768,2025-07-27,16:18:43,Initiative agent, Adougba,Agoe-Nyivé 1,Tapage nocturne,Non,1,73,17:31:43,17:39:43,dimanche,Transfert hôpital,Non
252997636,2025-05-29,22:42:10,appel117, Zopomahé,Agoe-Nyivé 5,Tapage nocturne,Non,4,240,02:42:10,03:08:10,jeudi,Transmis au CB,Oui
252119394,2025-05-06,02:15:08,Appel 112, Avépozo,Golfe 6,Violence conjugale,Oui,2,252,06:27:08,07:11:08,mardi,Aucun suivi,Oui
253319954,2025-05-02,03:25:58,Appel 112, Kélégougan ,Golfe 1,Tapage nocturne,Non,1,157,06:02:58,06:44:58,vendredi,Transmis au CB,Oui
256454866,2025-07-18,05:58:33,Appel 117,Legbassito,Agoe-Nyivé 2,Dispute familiale,Non,1,443,13:21:33,13:27:33,vendredi,Transfert hôpital,Oui
255926531,2025-05-02,03:38:41,Initiative agent,Alinka,Agoe-Nyivé 4,Bagarre,Non,3,340,09:18:41,10:08:41,vendredi,Transmis au CB,Non
256787081,2025-07-14,10:53:01,Appel 117, Bè-Ahligo,Golfe 1,Vol,Non,2,383,17:16:01,17:58:01,lundi,Arrestation,Oui
254327265,2025-05-27,07:01:27,appel 117, Hanoukopé-Est ,Golfe 3,Vol,Oui,3,108,08:49:27,09:02:27,mardi,Transmis au CB,Non
257783348,2025-07-24,19:37:10,Appel 117,Bè-Attiégou,Golfe 1,Violence conjugale,Non,3,452,03:09:10,03:39:10,jeudi,Aucun suivi,Non
259073925,2025-06-21,07:54:37,appel 117, Doumasséssé ,Golfe 3,Tapage nocturne,Oui,4,472,15:46:37,16:10:37,samedi,Aucun suivi,Oui
254853493,2025-06-19,22:58:39,Appel 112, Bè-Anfamé,Golfe 1,Bagarre,Oui,4,563,08:21:39,09:15:39,jeudi,Transfert hôpital,Non
256314061,2025-05-02,13:42:40,Initiative agent, Bè-Anfamé,Golfe 1,Bagarre,Oui,4,474,21:36:40,21:50:40,vendredi,Transfert hôpital,Non
257222157,2025-05-23,00:04:04,appel 117,Atiégouvi,Golfe 2,Vol,Non,3,351,05:55:04,06:47:04,vendredi,Transfert hôpital,Non
255791063,2025-05-11,01:41:30,Appel 112,Klévé,Agoe-Nyivé 3,Accident moto,Non,4,377,07:58:30,08:40:30,dimanche,Arrestation,Oui
251687530,2025-05-16,01:22:53,Appel 112,Amoutivé,Golfe 4,Accident moto,Non,3,537,10:19:53,11:03:53,vendredi,Transfert hôpital,Oui
252538305,2025-07-01,17:17:51,Appel 117, Nyékonakpoè,Golfe 4,Tapage nocturne,Non,2,202,20:39:51,21:10:51,mardi,Transmis au CB,Non
256014592,2025-05-24,10:09:01,appel 117,Kotokoli-Zongo,Agoe-Nyivé 4,Vol,Non,3,464,17:53:01,18:15:01,samedi,Transfert hôpital,Non
251737157,2025-06-16,02:27:54,Appel 117, Madjikpeto,Agoe-Nyivé 2,Tapage nocturne,Non,3,513,11:00:54,11:20:54,lundi,Arrestation,Oui
254549370,2025-05-06,22:18:23,appel 117, Béniglato,Golfe 4,Accident moto,Non,4,74,23:32:23,00:26:23,mardi,Arrestation,Non
251641078,2025-07-21,14:52:26,appel117,Dégomé,Agoe-Nyivé 4,Accident moto,Oui,3,306,19:58:26,20:35:26,lundi,Arrestation,Non
254176060,2025-06-09,20:49:56,appel117, Awoudja,Agoe-Nyivé 3,Bagarre,Non,1,496,05:05:56,06:04:56,lundi,Arrestation,Non
253152645,2025-05-06,18:14:05,Appel 112, Avépozo,Golfe 6,Violence conjugale,Oui,1,417,01:11:05,01:39:05,mardi,Aucun suivi,Oui
259219930,2025-05-31,23:41:17,Appel 112, Lomenyokope,Agoe-Nyivé 6,Vol,Non,2,66,00:47:17,01:07:17,samedi,Arrestation,Oui
255174461,2025-06-12,21:35:48,Initiative agent, Adougba,Agoe-Nyivé 1,Accident moto,Non,4,30,22:05:48,22:26:48,jeudi,Aucun suivi,Non
253158245,2025-06-07,03:38:48,appel117, Soviépé,Golfe 5,Bagarre,Non,1,116,05:34:48,05:59:48,samedi,Arrestation,Non
255968562,2025-07-27,14:18:40,appel 117,Alinka,Agoe-Nyivé 4,Bagarre,Oui,4,510,22:48:40,23:42:40,dimanche,Transmis au CB,Oui
258001339,2025-07-20,08:00:39,appel117,Togblékopé,Agoe-Nyivé 4,Accident moto,Non,4,38,08:38:39,09:13:39,dimanche,Transmis au CB,Oui
258831479,2025-07-22,02:21:38,APP117, Atikoumé,Golfe 4,Dispute familiale,Non,2,5,02:26:38,03:11:38,mardi,Transfert hôpital,Oui
259866919,2025-05-25,02:38:34,Appel 117,Wuiti,Golfe 2,Bagarre,Oui,3,568,12:06:34,12:56:34,dimanche,Transfert hôpital,Non
259924999,2025-05-25,05:49:34,appel117, Soviépé,Golfe 5,Tapage nocturne,Non,3,405,12:34:34,13:01:34,dimanche,Transmis au CB,Oui
251771100,2025-05-02,20:00:34,Appel 112, Yokoè,Golfe 7,Accident moto,Non,2,352,01:52:34,02:28:34,vendredi,Transfert hôpital,Oui
258347966,2025-05-14,00:40:58,117, Klobatème,Golfe 1,Tapage nocturne,Oui,3,188,03:48:58,04:28:58,mercredi,Transfert hôpital,Oui
255652901,2025-06-11,01:16:39,Initiative agent,Kotokoli-Zongo,Agoe-Nyivé 4,Vol,Non,3,54,02:10:39,03:09:39,mercredi,Aucun suivi,Oui
257834927,2025-07-18,20:06:26,APP117, Avépozo,Golfe 6,Accident moto,Non,2,152,22:38:26,23:21:26,vendredi,Transmis au CB,Oui
251053465,2025-07-28,15:00:29,Appel 112,Dégomé,Agoe-Nyivé 4,Accident moto,Non,3,539,23:59:29,00:48:29,lundi,Transmis au CB,Non
252144845,2025-05-15,04:11:46,117, Soviépé,Golfe 5,Accident moto,Non,2,220,07:51:46,08:32:46,jeudi,Arrestation,Non
252223062,2025-07-05,14:31:02,Appel 117, Lom-nava,Golfe 4,Violence conjugale,Non,4,510,23:01:02,23:24:02,samedi,Transfert hôpital,Oui
252251243,2025-05-26,19:29:22,appel 117,Klévé,Agoe-Nyivé 3,Accident moto,Non,2,95,21:04:22,21:52:22,lundi,Transfert hôpital,Non
259548196,2025-05-13,11:45:32,APP117,Tokoin-Gbonvié ,Golfe 3,Dispute familiale,Non,4,361,17:46:32,18:42:32,mardi,Aucun suivi,Non
